window_length_fraction,hop_fraction,window_function,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,p_time,p_treatment,p_sex,p_order
0.25,0.1,blackman,4.616316561711396,4.98016669851234,7.466667132939432,9.221526353902657,75.90187233303584,0.002997002997002997,0.011988011988011988,0.000999000999000999,0.060939060939060936
0.2,1,boxcar,2.3047256235153046,5.489783808741156,8.6990797352349,11.40411220358311,74.873189570818,0.03596403596403597,0.003996003996003996,0.000999000999000999,0.012987012987012988
0.2,1,hann,5.729662831088087,5.064018442434859,6.692454142907516,10.828859676945617,75.41292462814712,0.000999000999000999,0.011988011988011988,0.000999000999000999,0.01898101898101898
0.2,1,blackman,5.366904139622942,4.329171092114316,6.835297980372049,11.064124821907958,74.07913578596943,0.000999000999000999,0.01998001998001998,0.000999000999000999,0.011988011988011988
0.2,0.9,boxcar,2.3640161183637685,5.685100895593707,11.97754228021366,7.173453829478473,76.6104575511792,0.053946053946053944,0.006993006993006993,0.000999000999000999,0.32967032967032966
0.2,0.9,hann,4.542070077128127,4.626193005979381,8.273666833611674,9.196165413300408,76.4982631904229,0.006993006993006993,0.026973026973026972,0.000999000999000999,0.08891108891108891
0.2,0.9,blackman,4.373457877503414,4.596573543689497,6.090296372264055,8.92884368934949,75.90984811398971,0.000999000999000999,0.011988011988011988,0.000999000999000999,0.06893106893106893
0.2,0.8,boxcar,2.0298430048698557,5.262368404633235,8.594867443424823,8.508614129883982,78.81186474327818,0.07592407592407592,0.01098901098901099,0.000999000999000999,0.14285714285714285
0.2,0.8,hann,5.3934448314917605,4.6462803676256765,6.8213404615330795,6.426941819471375,80.61673778737679,0.000999000999000999,0.016983016983016984,0.001998001998001998,0.4935064935064935
0.2,0.8,blackman,5.025576895994094,4.005746558505339,6.8446894125689735,7.218261460569394,79.01519638265259,0.000999000999000999,0.030969030969030968,0.000999000999000999,0.3196803196803197
0.2,0.7,boxcar,1.412096198285425,6.484700564791397,8.298304021674397,9.345536748222479,77.2561790565505,0.1928071928071928,0.007992007992007992,0.000999000999000999,0.0999000999000999
0.2,0.7,hann,3.4504004831109305,6.201942655244844,7.8723135288873385,10.617627305985405,75.2660384822294,0.022977022977022976,0.007992007992007992,0.000999000999000999,0.05094905094905095
0.2,0.7,blackman,4.243251751107911,5.208226977900467,8.293532054295746,9.385078458424744,74.7507586564641,0.004995004995004995,0.006993006993006993,0.000999000999000999,0.061938061938061936
0.2,0.6,boxcar,2.5188438525398062,5.577916012173687,9.839863826006884,7.821813131816607,76.27136814180882,0.03696303696303696,0.008991008991008992,0.000999000999000999,0.2057942057942058
0.2,0.6,hann,3.258493541793244,4.1523261459260565,7.249663041690665,7.169863506540787,81.57090429744707,0.02097902097902098,0.05194805194805195,0.000999000999000999,0.4145854145854146
0.2,0.6,blackman,2.7274454932098204,4.304645804196698,6.5120937516577895,7.085367906962399,81.2312146690295,0.023976023976023976,0.030969030969030968,0.000999000999000999,0.37962037962037964
0.2,0.5,boxcar,2.1921150114937933,5.555706647989385,8.263831335594238,8.770837997811123,78.289293577797,0.06893106893106893,0.012987012987012988,0.000999000999000999,0.1258741258741259
0.2,0.5,hann,5.520203980701444,4.18451921229082,7.239317343812031,8.382581626602176,78.1381732131394,0.001998001998001998,0.02097902097902098,0.000999000999000999,0.17082917082917082
