window_length_fraction,hop_fraction,window_function,Mean_SS,Mean_perc_SS,SS_time,SS_treatment,SS_sex,SS_order,SS_residuals,SS_null,F_time,F_treatment,F_sex,F_order,F_residuals,F_null,p_time,p_treatment,p_sex,p_order,p_null,dist_time,dist_treatment,dist_sex,dist_order,dist_null
0.5,0.6,boxcar,107690.9200263176,39.3571630763041,0.8478736247074912,5.335312391241332,2.8873869795151044,1.3366972542630509,3.756828179591818,53.868252684964936,1.2749209446787069,4.0112708520353335,4.341673131825952,0.8070035089036793,0.6699832288262733,nan,0.27472527472527475,0.008991008991008992,0.026973026973026972,0.6973026973026973,0.7462537462537463,0.007767084689048118,-0.08471496773919185,0.001023400128874052,-0.23034579690646773,-0.18114796267306588
0.5,0.6,hann,82120.33349027882,38.9944062526127,1.5799574769668898,3.7860086635067756,2.645682860463507,1.896061404493587,9.539076550902788,47.78117562180892,2.678388590671372,3.2090744707846404,4.485036395792034,2.310130328726767,1.0714189689790796,nan,0.06393606393606394,0.006993006993006993,0.00999000999000999,0.007992007992007992,0.4975024975024975,-0.005080009445878092,-0.09101238191585072,-0.005157670880825676,-0.17825785409865702,-0.10696543290890044
0.5,0.6,blackman,70628.03922807521,34.52207394686673,1.275051133600078,4.53085935053596,2.9010478812155345,1.407967646644968,10.842697264740886,50.50909748754342,2.0447631606776793,3.6330049995837124,4.652327799688173,2.48401779405216,0.752639194727038,nan,0.13886113886113885,0.005994005994005994,0.002997002997002997,0.004995004995004995,0.7132867132867133,-0.001626176362126592,-0.10099314425476662,-0.004147323867763754,-0.18175104427679337,-0.07713727717223427
0.5,0.5,boxcar,261379.09941713375,55.18931330147338,1.527656617784008,3.5145138839811456,3.168224095581644,2.9943334525815852,2.3939588156958203,35.55121425027218,3.480617713066082,4.003739824446268,7.218491889911986,0.7792004864799754,2.274099631325077,nan,0.03996003996003996,0.004995004995004995,0.001998001998001998,0.7292707292707292,0.08091908091908091,0.010777108506429973,-0.08231152620564641,0.01560778630625808,-0.16408280050123047,-0.10487671549158774
0.5,0.5,hann,270976.1686679322,56.698524611270706,0.33337744459989865,2.8041108563346464,3.631100165508562,1.144789569685228,3.1554367081450505,31.765732971423112,0.8500849968387184,3.5751257426900596,9.25900603870174,1.1494433486805316,0.9730396716898553,nan,0.46553446553446554,0.004995004995004995,0.000999000999000999,0.3116883116883117,0.48451548451548454,-0.010299908211619175,-0.08319762454178113,0.0048689179792865125,-0.15353547511694163,-0.12713997856487888
0.5,0.5,blackman,274249.1560142852,58.496195997930286,0.3105474106139435,2.7096731882943463,3.502034168109127,1.154735835867165,4.173410770909661,30.52323112881688,0.824104766417776,3.595352132373502,9.293405616846126,1.5821498199520294,1.0214471540327374,nan,0.47952047952047955,0.004995004995004995,0.000999000999000999,0.053946053946053944,0.4855144855144855,-0.012871743228007436,-0.07826680008862241,0.006699407484818658,-0.16256919253983462,-0.07299867817839657
0.3,1,boxcar,172223.56402091033,57.28320680300847,0.8175075592006722,3.269485803192387,4.45131240527831,1.3315626873683917,2.517259450592,38.74124029131413,1.7092408967118355,3.417912643828784,9.306782697620053,0.7518677179473133,0.9280083004210667,nan,0.16083916083916083,0.012987012987012988,0.000999000999000999,0.8031968031968032,0.5644355644355644,0.015038704314600781,-0.08859460198703145,0.011901740807588981,-0.16054656013120938,-0.10092186644461544
0.3,1,hann,179724.4041205379,61.520347109139294,1.2380913043425013,2.02135651599624,5.119875567653271,2.022066436253658,3.654576573745198,34.236774648685106,2.9291718241804108,2.39114051302703,12.112996192993961,1.2351827009362535,1.5946535367035681,nan,0.04495504495504495,0.04395604395604396,0.000999000999000999,0.2677322677322677,0.1838161838161838,0.01309222209190883,-0.06355278679613956,0.01533086259708546,-0.14372563424160503,-0.08036599845862132
0.3,1,blackman,161372.09657220004,55.90993191936884,0.7912992478556674,1.8844744884204587,4.110617471183148,1.2853374259718382,3.936927885230665,37.68093601108932,1.7009991221408653,2.0254596849337183,8.836298946179214,1.2089901323418584,0.9209991623091944,nan,0.16483516483516483,0.08391608391608392,0.000999000999000999,0.2917082917082917,0.6583416583416584,0.001844891352828047,-0.0609166493335346,0.024212218256804825,-0.13642611431456872,-0.07136870531921262
0.3,0.9,boxcar,157184.3404815548,53.247352955840036,1.3966621591224047,2.788708838402775,4.4526405468955375,2.126169888600052,2.8808563623900216,38.75519701343375,2.919082951628411,2.914259677641761,9.30620696299186,0.8601587965192519,1.4812616478843474,nan,0.04995004995004995,0.022977022977022976,0.000999000999000999,0.7042957042957043,0.25874125874125875,0.05275814318691285,-0.08573992552285203,0.01517908308033262,-0.15998699605371144,-0.16885369668486408
